,索引,姓名,科室名称,科室标准名称,省（市）,市（区）,医院名称,职位,链接,标准科室名称
583,35286,季杰,针灸科门诊,针灸科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=1a1d4074-1756-48e4-86e3-b775b04f72ee000&hospDeptId=10a10ef6-0744-41e3-801e-ed0ff4400dcb000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,针灸科
584,35325,段明辉,血液内科,血液内科,北京,东城区,北京协和医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=9555b300-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=b4329f1a-6f35-4a2d-b7bc-acbfb2ca2aef000&hospId==17634310-b567-4d21-8a02-20dc15e90da500,血液内科
585,35526,彭芬,皮肤科,皮肤科,北京,朝阳区,北京亚运村中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=756fe792-a66b-4c2d-8bd9-a94d373ca798000&hospDeptId=e38f2442-53af-419c-9926-aec8a84b7b31000&hospId==191a5561-926c-4bbd-bdc0-fff19dbd3e6b00,皮肤科
586,35699,徐静,妇产中心门诊,妇产中心,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5aad78a0-6a76-44a1-86ce-4c95a7cf5419000&hospDeptId=6a38d858-2af9-44d7-bdb6-c13d118b45a2000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,妇产中心
587,35782,体检预约,体检中心,体检科,北京,西城区,微医全科（北京西单）中心,医师,https://www.guahao.com/expert/new/shiftcase?expertId=947473be-31f0-42a6-9bc0-0a5088d3fa1b000&hospDeptId=b9bca863-ba79-44f5-bae5-c75902b3d171000&hospId==6da91a0d-c27a-4815-9ef8-d527695d959000,体检科
588,35858,刘波,皮肤科,皮肤科,北京,西城区,北京德胜门中医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0cb380b0-7c8a-424c-83aa-fc3396c5ff4f000&hospDeptId=f0c0b8f7-98b9-4d2d-be57-2ea8c0927e1b000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,皮肤科
589,36083,肖君刚,皮肤性病科门诊,皮肤性病科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=fe748732-070c-43d8-9121-deb98983e1ed000&hospDeptId=c821c5a7-46cc-44a4-9001-e13969b3d8f5000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,皮肤性病科
590,36091,徐静,妇科门诊,妇科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=5aad78a0-6a76-44a1-86ce-4c95a7cf5419000&hospDeptId=0d8897c2-09ef-407d-b916-407ba1aeec88000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,妇科
591,36127,黄建萍,小儿肾内科,小儿肾内科,北京,东城区,中国人民解放军总医院第七医学中心附属八一儿童医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=94f1052c-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=9843cf8c-c720-11e1-913c-5cf9dd2e7135000&hospId==986b2989-c720-11e1-913c-5cf9dd2e713500,小儿肾内科
592,36154,朱兰,中医针灸科,中医针灸科,北京,西城区,北京市宣武中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=82a17d1a-893c-4b1f-b961-07915ae22559000&hospDeptId=10aea81c-4e17-4d9b-a15d-cd1b9cb238a3000&hospId==c9d5bf20-d833-4f4b-ac32-f694fc8332d200,中医针灸科
593,36157,刘小娟,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=e97f4a37-4883-401a-981b-040747d3f48b000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
594,36300,普通门诊,心内科及心衰门诊,心衰科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=953aff5c-9c98-4fb6-8a01-af12979c97cf000&hospDeptId=27b9a126-553e-45ba-a677-3775a4da571a000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心衰科
595,36309,刘小慧（产科）,产科,产科,北京,丰台区,解放军总医院第五医学中心（原302医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=49034e29-b59e-4587-bc0c-82659c000833000&hospDeptId=bfbbbb1e-2153-49f5-877d-c764cfd80b02000&hospId==dcddeb8c-b035-495f-a171-559697e7c1bd00,产科
596,36346,闫新欣,肿瘤营养门诊,肿瘤营养科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cba6db80-3869-4758-9684-0b68f37b911a000&hospDeptId=88b28876-a879-471f-9491-317519331026000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肿瘤营养科
597,36353,柳迎春,心血管科专家,心血管科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=0ecd3140-e9aa-4992-b508-626addf8ca87000&hospDeptId=b5a1ee7e-47a6-41b8-8db3-e1395f3c3004000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,心血管科
598,36373,刘君,神经内科,神经内科,北京,东城区,北京天坛普华医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=CCF26DB04E891DF9E040A8C0790228AB000?hos&hospDeptId=13e27529-80f6-4ee7-8ee1-148f5e523760000&hospId==14e2e5a4-2fe7-4af4-aa63-3e9d49f13d6700,神经内科
599,36401,普通号,普外二科,普外科,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=22bac212-9578-46b5-be19-88acc38a9d28000&hospDeptId=2cbd052c-d385-46ab-963e-49813577f14e000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,普外科
600,36442,杨开来,急诊科,急诊科,北京,朝阳区,中日友好医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=e88f22d5-e310-40a9-9633-b9c09112f8a6000&hospDeptId=9860984d-c720-11e1-913c-5cf9dd2e7135000&hospId==986be850-c720-11e1-913c-5cf9dd2e713500,急诊科
601,36567,王家璧,皮肤科,皮肤科,北京,东城区,北京协和医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8339bf31-1214-48a3-9fe1-fd36bc990e62000&hospDeptId=d9db86d8-081b-4d23-8130-591f0fa8b5a5000&hospId==17634310-b567-4d21-8a02-20dc15e90da500,皮肤科
602,36569,儿童保健门诊,儿科,儿科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=9a35c543-5801-475d-8b3a-1fe4323a70c2000&hospDeptId=8e11a4e5-cdf2-4f42-9226-24bde8828f91000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,儿科
603,36599,普通门诊,心脏外科门诊,心脏外科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=b4f05508-3c84-40af-a1ab-542cafd5a2a6000&hospDeptId=2455d319-2e5f-40d1-a07c-321058554cac000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心脏外科
604,36664,朱焱,精神卫生科门诊,精神卫生科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=7ac7d950-55bf-4165-8d9c-e2fa29906f4c000&hospDeptId=e54350ea-879b-4cb3-a575-dfdddf261d73000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,精神卫生科
605,36680,宋英,皮肤性病科门诊,皮肤性病科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=837d6fde-7f65-45d1-b7d3-209ffebbbe45000&hospDeptId=c821c5a7-46cc-44a4-9001-e13969b3d8f5000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,皮肤性病科
606,36707,王红,眼底,眼底科,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=7749a5e8-3cb5-4542-98a7-8f99e12e32ed000&hospDeptId=5e81039a-2869-4d91-8b26-ff28663e0e11000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼底科
607,36762,刘红梅,神经科,神经科,北京,海淀区,中国中医科学院西苑医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=FEC007C4F6D81EF0E040A8C00F012C86000?hos&hospDeptId=FEC007C4F6BD1EF0E040A8C00F012C86000&hos&hospId==fea059e5-6119-4f76-9012-dbd926ea9c7300,神经科
608,36776,高才达,康复专家(北院),康复科,北京,顺义区,北京中医医院顺义医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=477b765d-567f-4812-b5e2-a077e5e48c8d000&hospDeptId=e4a424c8-2b2b-466e-b83a-0f98e387904e000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,康复科
609,36791,呼吸科门诊普通号,呼吸科门诊,呼吸科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=085576b5-ab6f-4e17-af8d-2c167bc8d763000&hospDeptId=0faaf2ea-68cd-4cfb-8cc0-471c609b4504000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,呼吸科
610,36834,张明明,超声医学科,超声医学科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=8d6feff0-4a3d-417e-9c0a-60f6b4d7984b000&hospDeptId=00f75901-3ef4-4cc6-8fa8-ae8fcb689abc000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,超声医学科
611,36838,焦永红,眼科特需门诊部,眼科特需部,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0fcb0fcc-3d3b-4482-becf-2d8acabc9001000&hospDeptId=00cecfd7-d73b-47ce-bf6e-d5873b4eb090000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼科特需部
612,36903,尹丰,神经外科门诊,神经外科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=46333659-140f-4642-8919-c312622adb5a000&hospDeptId=bf4fe953-72be-4770-b4d9-ecb4e566acf0000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,神经外科
613,36969,张文昶,心血管内科门诊,心血管内科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=cce936a5-3f60-4c61-b533-c1b56d8bd4dc000&hospDeptId=0015ebd2-4261-4441-afe9-358232d092b8000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心血管内科
614,36990,刘忠平,男科门诊,男科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=617d1ec8-0eeb-45c7-9811-fd548e80559f000&hospDeptId=967aa413-4241-49a0-8123-096735c75ae3000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,男科
615,37045,吴玮,耳鼻喉科,耳鼻喉科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=ef051068-e2a1-437c-abee-373b485d9f2e000&hospDeptId=2d44e2d4-3714-4ec2-a7e2-63c263d3d699000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,耳鼻喉科
616,37096,曲涛,心血管内科门诊,心血管内科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=586be30b-4dfe-422c-aa7a-342412ddad23000&hospDeptId=0015ebd2-4261-4441-afe9-358232d092b8000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心血管内科
617,37209,李巧娴,小儿眼科,小儿眼科,北京,西城区,北京大学第一医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=09cd05b8-8d87-4677-b0bf-af43403155d4000&hospDeptId=6566dee8-c8c7-4053-86a5-a6f92bfd2b46000&hospId==384b93f5-e9f8-448e-8635-56ffea47f66100,小儿眼科
618,37230,安靖,口腔科,口腔科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=05dfd98b-d44b-438f-bd14-d6d3aaa36903000&hospDeptId=bc9244a9-f3f4-4b00-b78e-f7be0e85bf1a000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,口腔科
619,37249,普通号,干部医疗门诊,干部医疗,北京,石景山区,清华大学玉泉医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=271dc088-9126-4beb-9dff-7f84c6b3432b000&hospDeptId=aaf6bfcd-b57c-4ef3-b718-7f5a6ba8f038000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,干部医疗
620,37264,张虎,康复科专家,康复科,北京,顺义区,北京中医医院顺义医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=acbb061a-f113-48a9-802a-b20d0011daf1000&hospDeptId=e3275f11-2569-49da-bd29-aaaa376cb542000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,康复科
621,37322,外科门诊（北院）普通号,外科门诊（北院）,外科（院）,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=14f4d231-0128-4f83-b2c0-c09fddcd0f89000&hospDeptId=cf3fa515-2a89-4597-8d0c-cfebddda0198000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,外科（院）
622,37349,温绍君,心内科,心内科,北京,朝阳区,首都医科大学附属北京安贞医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97a3b8ed-c720-11e1-913c-5cf9dd2e7135000&hospDeptId=c6188c26-748e-44d8-8d4a-93c3b9f0dc5c000&hospId==82e2981c-9b46-4fe0-affc-c52109994fd500,心内科
623,37366,徐高峰,全科门诊,全科,北京,西城区,微医全科（北京西单）中心,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=859c9619-5519-4ac4-92a9-241681013b61000&hospDeptId=57c5d741-d562-4437-9bcc-31aac677fc92000&hospId==6da91a0d-c27a-4815-9ef8-d527695d959000,全科
624,37500,赵玲,眼科专家,眼科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=308ff8fb-824c-4e4d-b5c5-a518bf7265d8000&hospDeptId=0860e268-3ff7-4b06-a537-08e5e56ceb08000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,眼科
625,37515,董佳晨,中医内科,中医内科,北京,朝阳区,固生堂北京中海中医医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=97e6e812-fb91-47a7-8b76-c773ae654928000&hospDeptId=f42983dc-6a8b-4a4c-91be-2bbbb2a6a772000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医内科
626,37627,王淑丽,中医内科,中医内科,北京,朝阳区,固生堂北京中海中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=62ad79d9-000f-4699-bebf-c30d7c3b4fd8000&hospDeptId=f42983dc-6a8b-4a4c-91be-2bbbb2a6a772000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医内科
627,37653,倪敏讷,呼吸内科,呼吸内科,北京,石景山区,清华大学玉泉医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=f70a1585-8008-4397-80cd-393e32b2b067000&hospDeptId=06f53fa9-d0d8-4116-8956-0c0264194d9d000&hospId==4cb5d020-bf13-47b7-b0b1-e5a26a48bc5d00,呼吸内科
628,37728,普通门诊,骨质疏松门诊,骨质疏松科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=a4f72e66-a807-4c20-ad98-bd8af2663a9f000&hospDeptId=8132bf14-cbd9-4093-bb99-828673b8b503000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,骨质疏松科
629,37750,丁春华,心内科及心律失常门诊,心律失常科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=c5e8d04a-af0e-4964-b4c0-6f203245eccb000&hospDeptId=c8407cc7-465a-42c2-8d22-46c1341ebf23000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,心律失常科
630,37755,高维生,甲状腺外科,甲状腺外科,北京,东城区,北京华尔眼科医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6bfa287a-08bc-402e-9f03-c91321476d25000&hospDeptId=0486b096-afd8-4399-ac20-60034db92d18000&hospId==f351f37e-640f-44e4-aa49-568dd40b6b9f00,甲状腺外科
631,37881,张兰,眼科特需门诊部,眼科特需部,北京,东城区,首都医科大学附属北京同仁医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=746a82cc-ed7b-4ea8-9995-9eeca3be450e000&hospDeptId=00cecfd7-d73b-47ce-bf6e-d5873b4eb090000&hospId==c15ed5e1-28fc-4183-8e9c-24b60ae4ba4100,眼科特需部
632,37911,秦胜娟,儿科,儿科,北京,朝阳区,固生堂北京中海中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=56275a22-db00-4226-a463-9a175c7d1097000&hospDeptId=8afcab19-89e8-4d2f-9bfb-7b61013020fe000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,儿科
633,38027,妇科普通号,妇科,妇科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=9cfe3413-41e3-4107-a542-73e68a4f6512000&hospDeptId=d06a305c-3cb1-4d1c-9cbb-eb73574e4ed3000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,妇科
634,38039,血液科普通号,血液科,血液科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=23f7acc1-dbe4-40ba-9558-e23683701cf6000&hospDeptId=5e5b4777-2082-4d19-875a-f0e1528439e5000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,血液科
635,38046,徐国梅,皮肤科专家,皮肤科,北京,朝阳区,北京中医药大学第三附属医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=0b8a371b-2e20-4d0b-ad30-6174c21fad58000&hospDeptId=1bd1c326-3718-4a14-91c1-55798e0f5f90000&hospId==749804c8-4c7d-42a9-b06e-2281a7463a3800,皮肤科
636,38049,王闻天,口腔种植门诊,口腔种植科,北京,海淀区,航天中心医院,暂无,https://www.guahao.com/expert/new/shiftcase?expertId=08e93f06-3d42-4c29-969f-b6f498f67a44000&hospDeptId=e3e60da5-c424-47b6-8aef-08c0aa5c118b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,口腔种植科
637,38055,马强,超声诊断科,超声诊断科,北京,海淀区,中国人民解放军总医院301医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e8f26738-0025-48d8-bd32-0692f9b227c1000&hospDeptId=0cc0b4ea-2cd3-4e07-b163-87ec95b2c386000&hospId==5cee04f9-4cc8-4499-a35b-6f37f2dd8a7400,超声诊断科
638,38129,贾英民,肾病专家,肾病科,北京,顺义区,北京中医医院顺义医院,副教授,https://www.guahao.com/expert/new/shiftcase?expertId=f88b8e53-ff92-4e80-a585-c869f06dd9c1000&hospDeptId=36bce5ca-7046-4910-aebf-0ab5bb41e9de000&hospId==3a968a19-d337-47f2-97c5-339b2e069d3f00,肾病科
639,38222,汪祖生,皮肤科,皮肤科,北京,西城区,北京德胜门中医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=71c75e8b-20d7-4ef5-8896-f31909cd3e47000&hospDeptId=f0c0b8f7-98b9-4d2d-be57-2ea8c0927e1b000&hospId==afd0a29c-6b33-4cdb-813e-b1369b59816d00,皮肤科
640,38303,于敏,肾内科,肾内科,北京,丰台区,解放军总医院第五医学中心（原307医院）,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=6b361086-56e5-4dac-bd22-c81f9d6c3d61000&hospDeptId=8fd0f314-2afc-4d47-9d6f-b918641311b0000&hospId==9743eeb5-96ba-484e-b60c-51fe2af48a4100,肾内科
641,38309,李艳娜,中医内科,中医内科,北京,朝阳区,固生堂北京中海中医医院,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=dd9c7d64-07d3-4986-9b44-a04aec3ed1ad000&hospDeptId=f42983dc-6a8b-4a4c-91be-2bbbb2a6a772000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,中医内科
642,38370,冯建民,外科,外科,北京,朝阳区,固生堂北京中海中医医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=e6fecbb2-155c-4aed-9fdd-6e074ff504bb000&hospDeptId=4497dde0-ce3a-4ba4-8c7a-846c16d8ea73000&hospId==6a674c2f-f8c1-45da-8052-33c297836e8700,外科
643,38425,赵娜,肾内科门诊,肾内科,北京,海淀区,航天中心医院,副主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=505044be-1c04-49eb-b31d-a3b76ba80b33000&hospDeptId=34d2242b-a110-41bb-921a-9b9597d81797000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肾内科
644,38458,中医科普通号,中医科,中医科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=dfcaec6d-0a08-43e0-935d-e1e3207826a3000&hospDeptId=a3a21318-411b-4da4-9350-6b3015ba8126000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,中医科
645,38492,王立勇,肛肠外科门诊,肛肠外科,北京,海淀区,航天中心医院,主任医师,https://www.guahao.com/expert/new/shiftcase?expertId=7a39beec-e0b3-4493-a9f0-5c669d70b6e9000&hospDeptId=d4bde888-c2f2-4779-8d62-33615a63ac4b000&hospId==06cafaaa-2e85-4f51-8e4b-4e1a29ca038e00,肛肠外科
646,38501,生殖中心普通号,生殖中心,生殖科,北京,朝阳区,战略支援部队特色医学中心（原解放军第306医院）,主治医师,https://www.guahao.com/expert/new/shiftcase?expertId=095e3faf-cf6d-4dc1-a14e-e5b639e464d3000&hospDeptId=471c0618-4eb9-413b-861d-3ef4da859d2c000&hospId==aa0a1d2d-dcb8-4fa1-9332-6799900b48bc00,生殖科
